jruby,jruby-9.1.8.0,fps: 17.37757881018576,fps: 18.197666216440908,fps: 17.64729069012645,fps: 17.704740797923307,fps: 18.22126829423257
jruby,jruby-9.1.3.0,fps: 17.44808114946723,fps: 17.71985606033213,fps: 17.413148310407237,fps: 17.76999671692731,fps: 16.884495098585287
jruby,jruby-9.1.7.0,fps: 16.393449001855238,fps: 16.30434647399683,fps: 17.34104664415394,fps: 17.110265415165596,fps: 15.07537982243603
jruby,jruby-1.7.14,fps: 12.144210427251535,fps: 11.933087758488602,fps: 11.872704688049362,fps: 11.91721042645632,fps: 11.858189867354989
jruby,jruby-9.0.0.0,fps: 18.096192406193722,fps: 17.605396379691086,fps: 17.485469669429936,fps: 18.177294529624504,fps: 17.172325114452164
jruby,jruby-9.1.10.0,fps: 20.270270009037354,fps: 19.911498207113944,fps: 18.907560221969668,fps: 21.0772811127837,fps: 20.179367709792263
jruby,jruby-1.7.5,fps: 11.73528578142953,fps: 11.750610251409846,fps: 11.563717319069093,fps: 11.74202616731322,fps: 11.783131698175723
jruby,jruby-9.0.0.0.rc1,fps: 17.507777690288297,fps: 17.93230111064505,fps: 17.830173128530824,fps: 17.79062086624666,fps: 17.13359964686086
jruby,jruby-9.1.11.0,fps: 19.607663200812286,fps: 19.665099249916427,fps: 20.054205893158098,fps: 19.204947525483362,fps: 18.382652300599393
jruby,jruby-9.0.3.0,fps: 17.477914316312216,fps: 17.04981374278637,fps: 17.247973889776812,fps: 16.845423404508743,fps: 18.209447765341576
jruby,jruby-9.1.14.0,fps: 16.216221231889847,fps: 16.759770940647556,fps: 16.45338414947757,fps: 16.15798458027213,fps: 16.274865161999614
jruby,jruby-1.7.22,fps: 17.26100666317038,fps: 18.369353988863146,fps: 17.259478721374325,fps: 17.572705915712763,fps: 18.265377155021763
jruby,jruby-9.1.2.0,fps: 19.52277802659738,fps: 19.52277802659738,fps: 19.867546657403604,fps: 20.785215187866093,fps: 19.607838411457386
jruby,jruby-1.7.9,fps: 18.130819268477126,fps: 18.99216886555427,fps: 18.613982703760385,fps: 18.44142214504444,fps: 17.604890904472683
jruby,jruby-9.2.0.0,fps: 17.824395482499718,fps: 17.713149984428487,fps: 17.694227018035058,fps: 17.981474301646728,fps: 17.699535758590343
jruby,jruby-9.1.12.0,fps: 15.410962276375367,fps: 16.071430213597523,fps: 16.36363778232555,fps: 16.071423371229102,fps: 15.873018329219525
jruby,jruby-1.7.19,fps: 18.51851619283842,fps: 19.78022309694782,fps: 19.108282034525647,fps: 18.86792460374782,fps: 19.108282034525647
jruby,jruby-1.7.12,fps: 15.306120909834402,fps: 15.306120909834402,fps: 15.734264999737407,fps: 15.202702506778014,fps: 14.516126129555861
jruby,jruby-1.7.25,fps: 11.811227078277726,fps: 11.486876361203727,fps: 12.140234519421073,fps: 12.120802966104703,fps: 11.657424162578163
jruby,jruby-9.0.0.0.rc2,fps: 18.801453823041655,fps: 18.17084890220788,fps: 16.756786371879787,fps: 17.858991291699652,fps: 18.900341388090563
jruby,jruby-9.1.1.0,fps: 14.234886657146909,fps: 14.443477896540857,fps: 14.653419996946129,fps: 13.858127460716947,fps: 14.065191377261401
jruby,jruby-9.2.3.0,fps: 16.042777639656524,fps: 16.071430213597523,fps: 16.274865161999614,fps: 16.885553712620172,fps: 16.45338414947757
jruby,jruby-1.7.15,fps: 14.763603628460102,fps: 14.141624330489826,fps: 13.769462073129453,fps: 13.41675293586483,fps: 13.650625021323856
jruby,jruby-9.2.1.0,fps: 15.886402337311942,fps: 17.17766888494075,fps: 16.72811430152428,fps: 17.464368725950333,fps: 17.2503399045709
jruby,jruby-9.1.17.0,fps: 7.802387881073431,fps: 7.960027838123054,fps: 8.014526025291763,fps: 8.070779734258625,fps: 7.857562424376903
jruby,jruby-9.0.0.0.pre1,fps: 11.771671220864173,fps: 11.325849467746492,fps: 11.86153934877604,fps: 11.37425635749178,fps: 11.480646080925526
jruby,jruby-9.0.0.0.pre2,fps: 14.794730974991753,fps: 13.920173856117108,fps: 14.440259607787258,fps: 13.923477172555328,fps: 13.498650124708991
jruby,jruby-9.2.6.0,fps: 19.435334139416877,fps: 19.69662224993149,fps: 19.39951692039653,fps: 19.50389984165846,fps: 19.541791673493158
jruby,jruby-9.0.4.0,fps: 14.901142147839675,fps: 14.895656941293405,fps: 14.380820769048205,fps: 14.13933935801704,fps: 15.170845231865586
jruby,jruby-9.1.16.0,fps: 15.652172615036955,fps: 16.393441882542593,fps: 16.042777639656524,fps: 15.789475533440719,fps: 16.24548328165447
jruby,jruby-1.7.16.1,fps: 17.64428089008016,fps: 17.62096200751533,fps: 16.687811390893053,fps: 17.051124719850712,fps: 17.743626531247614
jruby,jruby-9.1.13.0,fps: 15.003931278846023,fps: 14.559559395865024,fps: 15.612621110726215,fps: 14.99210250866303,fps: 14.512376950240755
jruby,jruby-9.1.15.0,fps: 15.652172615036955,fps: 15.873018329219525,fps: 15.07537982243603,fps: 14.376992994075717,fps: 15.332194177470303
jruby,jruby-1.7.27,
