jruby,jruby-9.1.6.0,fps: 17.503619340202967,fps: 17.85237435442629,fps: 17.398853700777032,fps: 17.169549147956378,fps: 17.1024535521986
jruby,jruby-9.2.5.0,fps: 14.625571052023009,fps: 14.20383526439787,fps: 13.397887214148207,fps: 12.970959826588649,fps: 13.524816645152283
jruby,jruby-9.2.1.0-dev,fps: 14.676564145073048,fps: 14.523653412763576,fps: 14.487872311197492,fps: 14.518912659365084,fps: 14.579413165563567
jruby,jruby-9.2.0.0-dev,fps: 17.882729603991326,fps: 18.344362534342444,fps: 17.95273533376589,fps: 17.815245184442645,fps: 18.876351178211724
jruby,jruby-9.1.4.0,fps: 17.759290717224005,fps: 17.853039889276634,fps: 18.093065336905656,fps: 18.162587264078912,fps: 17.384747599998093
jruby,jruby-9.2.4.0,fps: 13.667778693104566,fps: 14.411079835236219,fps: 13.88920349788278,fps: 14.603373567657213,fps: 14.395408208555901
jruby,jruby-9.1.5.0,fps: 17.433946908181007,fps: 17.41045426949651,fps: 16.86364708793151,fps: 18.071398176439125,fps: 17.57220559906039
jruby,jruby-9.1.0.0,fps: 18.166834617445133,fps: 19.222331040081418,fps: 16.778576848905026,fps: 18.613532013399613,fps: 18.521057015500336
jruby,jruby-9.2.4.1,fps: 14.44174081291442,fps: 13.025399701931297,fps: 14.426568455608193,fps: 14.974845378149604,fps: 13.613984247406723
jruby,jruby-9.1.0.0-dev,fps: 18.456561138930606,fps: 18.246380513273476,fps: 18.86294834528258,fps: 17.829327617477205,fps: 17.790732175128813
jruby,jruby-9.1.9.0,fps: 17.5268453527322,fps: 18.00082649360051,fps: 18.62209573300696,fps: 17.74832372911291,fps: 18.092728496613585
jruby,jruby-9.1.8.0,fps: 17.264010109809842,fps: 17.595517345250936,fps: 18.216507525281713,fps: 16.843368042879312,fps: 17.38773504336014
jruby,jruby-9.1.3.0,fps: 17.356373528657123,fps: 16.185444250942577,fps: 18.5128442952853,fps: 16.804029366963594,fps: 17.05238333798712
jruby,jruby-9.1.7.0,fps: 17.603242692912776,fps: 18.02072823300501,fps: 17.540737744043923,fps: 17.064488788274883,fps: 18.26309849083037
jruby,jruby-9.1.10.0,fps: 17.76112501865346,fps: 17.94413227557085,fps: 17.957615540264104,fps: 17.404428899641413,fps: 17.713262209149228
jruby,jruby-9.1.11.0,fps: 17.614348428756987,fps: 17.209648767876665,fps: 16.952482960803767,fps: 17.996804162263842,fps: 16.88714691405702
jruby,jruby-9.1.14.0,fps: 17.328470048817763,fps: 17.12782547178074,fps: 18.08009605844127,fps: 18.26105159876502,fps: 17.513434041823533
jruby,jruby-9.1.2.0,fps: 18.302807541797293,fps: 18.20932739821724,fps: 17.526517106589278,fps: 17.696973207382026,fps: 18.263990606354835
jruby,jruby-9.2.0.0,fps: 19.23357527550734,fps: 18.77300450962667,fps: 18.44705307650864,fps: 18.113806144421527,fps: 17.84916492174186
jruby,jruby-9.1.12.0,fps: 17.513233410732795,fps: 17.616301489273507,fps: 17.27131794934105,fps: 17.40003704959965,fps: 17.644146576421903
jruby,jruby-9.1.1.0,fps: 18.610973937674437,fps: 19.1849185005726,fps: 18.447663394075576,fps: 18.225430311520917,fps: 19.07938742075111
jruby,jruby-9.2.3.0,fps: 14.653822615474988,fps: 13.647972413445357,fps: 15.08820751901962,fps: 14.353390452075883,fps: 14.059246863750133
jruby,jruby-9.2.1.0,fps: 14.131060395871371,fps: 14.339520079173184,fps: 13.205657086250206,fps: 14.431507049649989,fps: 14.163269785697828
jruby,jruby-9.1.17.0,fps: 17.10531729308618,fps: 17.619410958072123,fps: 17.569794684765693,fps: 17.451498736913614,fps: 16.727601100208773
jruby,jruby-9.2.6.0,fps: 13.707959773469247,fps: 14.414925790300604,fps: 14.546358782779382,fps: 14.669231324991067,fps: 13.978910636799506
jruby,jruby-9.1.16.0,fps: 15.160676845243081,fps: 14.90848414653915,fps: 15.448155072078524,fps: 14.593389402041808,fps: 15.014470095113694
jruby,jruby-9.1.13.0,fps: 18.216942507993505,fps: 17.638262067080728,fps: 16.87143258943338,fps: 17.841153044021727,fps: 17.939768266830686
jruby,jruby-9.1.15.0,fps: 15.273959417495615,fps: 15.608714989648666,fps: 15.19273898687504,fps: 15.289439641749409,fps: 14.591247529100347
