cruby,ruby-2.0.0-p195,0
cruby,ruby-2.0.0-p247,44
cruby,ruby-2.1.0-preview1,132,fps: 26.009840653721852,fps: 25.798832553592412,fps: 26.341170653018825,fps: 26.107106971501228,fps: 25.88316038833417
cruby,ruby-2.0.0-p353,192
cruby,ruby-2.1.0-preview2,192,fps: 24.44206677807368,fps: 24.420848264519282,fps: 24.399635247829604,fps: 24.36175728560238,fps: 24.298594750931517
cruby,ruby-2.1.0-rc1,220,fps: 24.68266322949072,fps: 24.814280890382488,fps: 24.312825730819103,fps: 24.329413974519987,fps: 24.699088603016502
cruby,ruby-2.1.0,225,fps: 24.71712467038547,fps: 24.63707548468426,fps: 24.349220467865287,fps: 24.001445708333172,fps: 24.846094252205926
cruby,ruby-2.0.0-p451,286
cruby,ruby-2.1.1,286,fps: 24.372972259669115,fps: 24.383688182419977,fps: 24.021500967502448,fps: 24.20118978475246,fps: 24.455110455610328
cruby,ruby-2.0.0-p481,360
cruby,ruby-2.1.2,360,fps: 23.977257231794805,fps: 24.217015066368376,fps: 24.203683279260478,fps: 23.917279314766706,fps: 24.064990874274926
cruby,ruby-2.2.0-preview1,492,fps: 24.133580846009927,fps: 24.345067900555186,fps: 24.287785910273847,fps: 24.333665428650825,fps: 24.533156927664898
cruby,ruby-2.0.0-p576,493
cruby,ruby-2.1.3,493,fps: 24.030964262847927,fps: 24.513862785331693,fps: 24.50612374371733,fps: 24.29421624405999,fps: 23.709373094248022
cruby,ruby-2.0.0-p594,531
cruby,ruby-2.1.4,531,fps: 24.35733648038104,fps: 24.20691626140178,fps: 24.417756955979282,fps: 24.550283750091275,fps: 24.85673592616907
cruby,ruby-2.0.0-p598,548
cruby,ruby-2.1.5,548,fps: 24.334587522531738,fps: 24.025049921627676,fps: 24.094476814153463,fps: 24.72607451550692,fps: 24.66415540030564
cruby,ruby-2.2.0-preview2,563,fps: 24.094541184516324,fps: 23.827862952586297,fps: 24.259569177083637,fps: 24.143511926471355,fps: 23.655628863336542
cruby,ruby-2.2.0-rc1,583,fps: 23.34942608449577,fps: 23.718278660912326,fps: 23.5415379043702,fps: 23.587655325778623,fps: 23.33881449801894
cruby,ruby-2.2.0,590,fps: 23.896532083573415,fps: 24.08306589862648,fps: 23.670409872939143,fps: 23.818709524545767,fps: 23.73340562915491
cruby,ruby-2.0.0-p643,652
cruby,ruby-2.2.1,658,fps: 23.750427289906987,fps: 23.716902281808977,fps: 23.361119976360868,fps: 24.247135141532528,fps: 24.09738454696654
cruby,ruby-2.0.0-p645,699
cruby,ruby-2.1.6,699,fps: 22.954473024710676,fps: 24.08753087651767,fps: 24.00755072192677,fps: 24.27396026605473,fps: 23.096296004555583
cruby,ruby-2.2.2,699,fps: 23.844305143238945,fps: 23.906609877232306,fps: 23.704470362877142,fps: 23.783356071863327,fps: 23.754779912463718
cruby,ruby-2.0.0-p647,826
cruby,ruby-2.1.7,826,fps: 24.360272513609157,fps: 24.148876602011846,fps: 24.647022595447815,fps: 23.9330869703092,fps: 23.568536399286682
cruby,ruby-2.2.3,826,fps: 23.958499152940828,fps: 24.126203523184785,fps: 24.278313053388768,fps: 24.00380719488535,fps: 24.02469406071833
cruby,ruby-2.3.0-preview1,911,fps: 24.803779651245808,fps: 25.597501498483386,fps: 25.986271915740218,fps: 25.33650102987123,fps: 25.895858375133365
cruby,ruby-2.3.0-preview2,941,fps: 25.426645396800645,fps: 24.922035223617634,fps: 25.17668493667705,fps: 25.64756554648883,fps: 25.703668254716394
cruby,ruby-2.0.0-p648,946
cruby,ruby-2.1.8,946,fps: 24.52132246659054,fps: 24.60677727636579,fps: 24.60220375331023,fps: 24.7860529837051,fps: 24.44287365674858
cruby,ruby-2.2.4,946,fps: 24.038636167831402,fps: 23.875912161370394,fps: 23.950742963776094,fps: 24.03663196426925,fps: 23.211062902308115
cruby,ruby-2.3.0,955,fps: 23.512244819923946,fps: 23.897898172537705,fps: 24.97588225286357,fps: 24.124688935184178,fps: 24.72576897783024
cruby,ruby-2.1.9,1051,fps: 24.56273748914255,fps: 24.162235693116898,fps: 24.36818516078436,fps: 24.335643360113757,fps: 24.42648910265771
cruby,ruby-2.1.10,1053,fps: 24.364184327914927,fps: 24.552024241144107,fps: 24.454299984139283,fps: 24.306818548026726,fps: 24.456456672353937
cruby,ruby-2.2.5,1078,fps: 24.070581437744007,fps: 24.288453353833518,fps: 23.922804101107477,fps: 24.004592552258472,fps: 24.077611697405054
cruby,ruby-2.3.1,1078,fps: 24.272670644969782,fps: 24.599404971659506,fps: 24.243576383625776,fps: 24.071136625731857,fps: 24.564120463852063
cruby,ruby-2.4.0-preview1,1133
cruby,ruby-2.4.0-preview2,1213,fps: 28.333182918694853,fps: 29.47002192921779,fps: 28.995215656973397,fps: 29.10050250841278,fps: 29.159243837409967
cruby,ruby-2.4.0-preview3,1275,fps: 29.493016919431454,fps: 29.408012873350483,fps: 29.01633034917351,fps: 29.065879708692293,fps: 29.255709594912037
cruby,ruby-2.2.6,1281,fps: 22.735798940249612,fps: 23.00368359234019,fps: 23.039322081104604,fps: 22.8080980024236,fps: 23.169060903705557
cruby,ruby-2.3.2,1281,fps: 24.668945095148587,fps: 24.63282056809876,fps: 24.033092408270356,fps: 24.87811733542562,fps: 24.4406059201065
cruby,ruby-2.3.3,1287,fps: 24.76103449313828,fps: 24.687166757793165,fps: 24.469391442278337,fps: 24.915319184530752,fps: 24.40419119779798
cruby,ruby-2.4.0-rc1,1308,fps: 28.547705351352757,fps: 28.169664665824026,fps: 28.54710733407624,fps: 28.76008937565482,fps: 28.586209444911738
cruby,ruby-2.4.0,1321,fps: 28.113466450933,fps: 28.223340521109783,fps: 28.24963075430742,fps: 27.74995040075871,fps: 28.55064587780631
cruby,ruby-2.4.1,1408,fps: 29.237573352972724,fps: 28.914758007757477,fps: 29.104038943363356,fps: 28.691683789557988,fps: 29.362216330288412
cruby,ruby-2.2.7,1414,fps: 23.193772413347084,fps: 23.025779098491906,fps: 23.175759369520485,fps: 23.37970300369288,fps: 22.793785398419747
cruby,ruby-2.3.4,1416,fps: 23.907070791965822,fps: 23.755361767631154,fps: 23.875477738250737,fps: 23.871835800893102,fps: 23.988100054309896
cruby,ruby-2.2.8,1584,fps: 23.448358549719064,fps: 22.947781907146137,fps: 23.23927611785638,fps: 23.28092710102371,fps: 23.152519492467512
cruby,ruby-2.3.5,1584,fps: 24.17062333695911,fps: 24.254329998566483,fps: 24.50171708174474,fps: 24.257725526902234,fps: 24.25041090063561
cruby,ruby-2.4.2,1584,fps: 29.14717454590341,fps: 28.674953997453255,fps: 28.62621670650947,fps: 28.60253322389893,fps: 29.084038921089192
cruby,ruby-2.5.0-preview1,1610,fps: 28.177688490560588,fps: 27.937268374078936,fps: 28.501659215102862,fps: 28.639039175242498,fps: 28.579261731370185
cruby,ruby-2.2.9,1675,fps: 23.288890921165436,fps: 23.1203218192909,fps: 23.135778130302963,fps: 22.907248327062113,fps: 23.22823754100682
cruby,ruby-2.3.6,1675,fps: 24.63654296856263,fps: 24.652899559578703,fps: 24.294074581446154,fps: 24.826389744192518,fps: 24.401489811841813
cruby,ruby-2.4.3,1675,fps: 28.191272819528617,fps: 28.737213649281397,fps: 28.574418540417906,fps: 28.761453835083127,fps: 28.5564894458541
cruby,ruby-2.5.0-rc1,1675,fps: 30.580848873472025,fps: 30.668139138900788,fps: 30.582421621389713,fps: 30.324341787263286,fps: 29.74712041949363
cruby,ruby-2.5.0,1686
cruby,ruby-2.6.0-preview1,1747,fps: 33.93189853941504,fps: 34.23133547238464,fps: 33.595755625145415,fps: 33.5180927719908,fps: 34.21380350999069
cruby,ruby-2.2.10,1779,fps: 23.143288836028802,fps: 23.204841784645186,fps: 23.49868310839115,fps: 23.380076823120223,fps: 23.68960815021389
cruby,ruby-2.3.7,1779,fps: 24.92011690391456,fps: 24.48519443256927,fps: 24.459275470183876,fps: 24.544591675828997,fps: 25.053623386532504
cruby,ruby-2.4.4,1779,fps: 28.636994834600973,fps: 28.28014166229644,fps: 29.010897252192297,fps: 28.653489529582732,fps: 28.915171863264796
cruby,ruby-2.5.1,1779,fps: 30.653470784273317,fps: 30.28532328940314,fps: 30.48762135177222,fps: 29.72454148322965,fps: 30.32893530319878
cruby,ruby-2.6.0-preview2,1843,fps: 32.542138582167,fps: 32.693703533223136,fps: 32.810260850231536,fps: 32.52848335269083,fps: 33.48579762561043
cruby,ruby-2.3.8,1982,fps: 23.41300153117774,fps: 24.39823408030466,fps: 23.7617088280865,fps: 24.255014370231283,fps: 23.94046146769768
cruby,ruby-2.4.5,1982,fps: 27.934517592746808,fps: 28.361817796475258,fps: 28.09793483680137,fps: 28.21653054630326,fps: 28.74987164466101
cruby,ruby-2.5.2,1982
cruby,ruby-2.5.3,1983,fps: 30.88804191767181,fps: 31.57929684682801,fps: 31.35533825303837,fps: 31.342826801226863,fps: 31.301230426038877
cruby,ruby-2.6.0-preview3,2002,fps: 35.02331560237638,fps: 33.979476612567,fps: 33.39288879874473,fps: 34.21734751466926,fps: 34.64170699005955
cruby,ruby-2.6.0-rc1,2032,fps: 34.756308215472494,fps: 35.387292388335936,fps: 34.4013495983156,fps: 35.284784218743255,fps: 34.95380803858507
cruby,ruby-2.6.0-rc2,2041,fps: 33.3758516952117,fps: 34.225245141037135,fps: 33.552424825211084,fps: 34.1033325380975,fps: 33.94384417797535
cruby,ruby-2.6.0,2051,fps: 34.89379172747701,fps: 35.13184957574267,fps: 34.7171507249404,fps: 34.00795557140461,fps: 34.66361101343236
cruby,ruby-2.6.1,2087,fps: 34.23007469292952,fps: 34.34605236676166,fps: 35.148714852995234,fps: 34.75464689418526,fps: 33.7929810829263
cruby,ruby-2.5.4,2129,fps: 30.388514223638115,fps: 30.248418354854667,fps: 30.005045235991005,fps: 30.429857753442732,fps: 30.076001053121665
cruby,ruby-2.6.2,2129,fps: 34.46762522128308,fps: 35.11130423055806,fps: 33.972964352555785,fps: 34.69475097594304,fps: 34.66645415055195
cruby,ruby-2.5.5,2131,fps: 31.02410519898225,fps: 30.80211561680898,fps: 29.645470030240084,fps: 30.272765705880264,fps: 30.693840629748358
